date,nifty_open,nifty_close,fii_view,pro_view,is_expiry,strategy_name,daily_pnl,pnl_per_lot_rs,intraday_max_loss,intraday_max_profit,sl_hit,tp_hit,move_exit,exit_type,sl_points,tp_points,vix_open,nifty_change_pct,cumulative_pnl,cumulative_pnl_rs
2025-12-12,25971.2,26043.0,Bullish,Strong Bullish,0,Bull Call Spread,6.1,152.58,-8.75,8.1,False,False,False,close,64.93,0.0,10.4,0.28,-6809.82,-170245.5
2025-12-12,25971.2,26043.0,Bullish,Strong Bullish,0,Bear Put Spread,-12.38,-309.46,-13.2,0.0,False,False,False,close,64.93,0.0,10.4,0.28,122.27,3056.75
2025-12-12,25971.2,26043.0,Bullish,Strong Bullish,0,Straddle,-13.89,-347.28,-6.29,16.2,False,False,False,close,77.91,0.0,10.4,0.28,8935.13,223378.25
2025-12-12,25971.2,26043.0,Bullish,Strong Bullish,0,Strangle,-14.8,-369.91,-4.79,9.37,False,False,False,close,51.94,0.0,10.4,0.28,745.22,18630.5
2025-12-12,25971.2,26043.0,Bullish,Strong Bullish,0,Short Straddle,5.89,147.28,-24.2,0.0,False,False,False,close,129.86,0.0,10.4,0.28,-17876.3,-446907.5
2025-12-12,25971.2,26043.0,Bullish,Strong Bullish,0,Short Strangle,6.8,169.91,-17.37,0.0,False,False,False,close,103.88,0.0,10.4,0.28,-10665.34,-266633.5
2025-12-15,25930.05,26014.0,Bullish,Neutral,0,Iron Condor,-0.49,-12.3,-19.11,0.0,False,False,False,close,64.83,0.0,10.11,0.32,-14748.51,-368712.75
2025-12-15,25930.05,26014.0,Bullish,Neutral,0,Iron Butterfly,-0.78,-19.58,-28.48,0.0,False,False,False,close,103.72,0.0,10.11,0.32,-18889.95,-472248.75
2025-12-15,25930.05,26014.0,Bullish,Neutral,0,Bull Call Spread,20.19,504.77,-10.47,29.11,False,False,False,close,64.83,0.0,10.11,0.32,-6789.63,-169740.75
2025-12-15,25930.05,26014.0,Bullish,Neutral,0,Bear Put Spread,-27.9,-697.49,-27.73,2.68,False,False,False,close,64.83,0.0,10.11,0.32,94.37,2359.25
2025-12-15,25930.05,26014.0,Bullish,Neutral,0,Straddle,-18.4,-460.01,0.0,24.3,False,False,False,close,77.79,0.0,10.11,0.32,8916.73,222918.25
2025-12-15,25930.05,26014.0,Bullish,Neutral,0,Strangle,-11.18,-279.58,-1.85,3.82,False,False,False,close,51.86,0.0,10.11,0.32,734.04,18351.0
2025-12-15,25930.05,26014.0,Bullish,Neutral,0,Short Straddle,10.4,260.01,-32.3,0.0,False,False,False,close,129.65,0.0,10.11,0.32,-17865.9,-446647.5
2025-12-15,25930.05,26014.0,Bullish,Neutral,0,Short Strangle,3.18,79.58,-11.82,0.0,False,False,False,close,103.72,0.0,10.11,0.32,-10662.16,-266554.0
2025-12-16,25951.5,25851.35,Neutral,Bullish,1,Iron Condor,-24.55,-613.72,-30.28,0.0,False,False,False,close,64.88,0.0,10.25,-0.39,-14773.06,-369326.5
2025-12-16,25951.5,25851.35,Neutral,Bullish,1,Iron Butterfly,-34.54,-863.44,-43.86,0.0,False,False,False,close,103.81,0.0,10.25,-0.39,-18924.49,-473112.25
2025-12-16,25951.5,25851.35,Neutral,Bullish,1,Bull Call Spread,-30.27,-756.76,-32.1,7.15,False,False,False,close,64.88,0.0,10.25,-0.39,-6819.9,-170497.5
2025-12-16,25951.5,25851.35,Neutral,Bullish,1,Bear Put Spread,32.26,806.48,-12.43,37.67,False,False,False,close,64.88,0.0,10.25,-0.39,126.63,3165.75
2025-12-16,25951.5,25851.35,Neutral,Bullish,1,Straddle,29.83,745.79,0.0,42.84,False,False,False,close,77.85,0.0,10.25,-0.39,8946.56,223664.0
2025-12-16,25951.5,25851.35,Neutral,Bullish,1,Strangle,3.29,82.35,-3.84,6.98,False,False,False,close,51.9,0.0,10.25,-0.39,737.33,18433.25
2025-12-16,25951.5,25851.35,Neutral,Bullish,1,Short Straddle,-37.83,-945.79,-50.84,0.0,False,False,False,close,129.76,0.0,10.25,-0.39,-17903.73,-447593.25
2025-12-16,25951.5,25851.35,Neutral,Bullish,1,Short Strangle,-11.29,-282.35,-14.98,0.0,False,False,False,close,103.81,0.0,10.25,-0.39,-10673.45,-266836.25
2025-12-17,25902.4,25821.8,Bearish,Strong Bearish,0,Iron Condor,-4.64,-115.89,-8.63,0.0,False,False,False,close,64.76,0.0,10.06,-0.31,-14777.7,-369442.5
2025-12-17,25902.4,25821.8,Bearish,Strong Bearish,0,Iron Butterfly,-2.97,-74.13,-9.22,0.0,False,False,False,close,103.61,0.0,10.06,-0.31,-18927.46,-473186.5
2025-12-17,25902.4,25821.8,Bearish,Strong Bearish,0,Bull Call Spread,-15.92,-397.96,-20.14,0.0,False,False,False,close,64.76,0.0,10.06,-0.31,-6835.82,-170895.5
2025-12-17,25902.4,25821.8,Bearish,Strong Bearish,0,Bear Put Spread,6.25,156.19,-6.68,10.77,False,False,False,close,64.76,0.0,10.06,-0.31,132.88,3322.0
2025-12-17,25902.4,25821.8,Bearish,Strong Bearish,0,Straddle,-23.19,-579.74,-1.1,6.61,False,False,False,close,77.71,0.0,10.06,-0.31,8923.37,223084.25
2025-12-17,25902.4,25821.8,Bearish,Strong Bearish,0,Strangle,-18.15,-453.87,-2.31,8.23,False,False,False,close,51.8,0.0,10.06,-0.31,719.18,17979.5
2025-12-17,25902.4,25821.8,Bearish,Strong Bearish,0,Short Straddle,15.19,379.74,-14.61,0.0,False,False,False,close,129.51,0.0,10.06,-0.31,-17888.54,-447213.5
2025-12-17,25902.4,25821.8,Bearish,Strong Bearish,0,Short Strangle,10.15,253.87,-16.23,0.0,False,False,False,close,103.61,0.0,10.06,-0.31,-10663.3,-266582.5
2025-12-18,25764.7,25815.65,Neutral,Neutral,0,Iron Condor,-6.86,-171.52,-14.58,0.0,False,False,False,close,64.41,0.0,9.84,0.2,-14784.56,-369614.0
2025-12-18,25764.7,25815.65,Neutral,Neutral,0,Iron Butterfly,-7.82,-195.4,-19.19,0.0,False,False,False,close,103.06,0.0,9.84,0.2,-18935.28,-473382.0
2025-12-18,25764.7,25815.65,Neutral,Neutral,0,Bull Call Spread,2.45,61.32,-9.32,13.85,False,False,False,close,64.41,0.0,9.84,0.2,-6833.37,-170834.25
2025-12-18,25764.7,25815.65,Neutral,Neutral,0,Bear Put Spread,-9.5,-237.44,-17.25,0.5,False,False,False,close,64.41,0.0,9.84,0.2,123.38,3084.5
2025-12-18,25764.7,25815.65,Neutral,Neutral,0,Straddle,-15.14,-378.56,-6.08,34.8,False,False,False,close,77.29,0.0,9.84,0.2,8908.23,222705.75
2025-12-18,25764.7,25815.65,Neutral,Neutral,0,Strangle,-14.96,-373.96,-4.52,23.61,False,False,False,close,51.53,0.0,9.84,0.2,704.22,17605.5
2025-12-18,25764.7,25815.65,Neutral,Neutral,0,Short Straddle,7.14,178.56,-42.8,0.0,False,False,False,close,128.82,0.0,9.84,0.2,-17881.4,-447035.0
2025-12-18,25764.7,25815.65,Neutral,Neutral,0,Short Strangle,6.96,173.96,-31.61,0.0,False,False,False,close,103.06,0.0,9.84,0.2,-10656.34,-266408.5
2025-12-19,25911.5,25961.4,Neutral,Bullish,0,Iron Condor,-5.81,-145.21,-11.85,0.0,False,False,False,close,64.78,0.0,9.71,0.19,-14790.37,-369759.25
2025-12-19,25911.5,25961.4,Neutral,Bullish,0,Iron Butterfly,-6.53,-163.16,-14.74,0.0,False,False,False,close,103.65,0.0,9.71,0.19,-18941.81,-473545.25
2025-12-19,25911.5,25961.4,Neutral,Bullish,0,Bull Call Spread,3.11,77.83,-8.83,8.41,False,False,False,close,64.78,0.0,9.71,0.19,-6830.26,-170756.5
2025-12-19,25911.5,25961.4,Neutral,Bullish,0,Bear Put Spread,-10.4,-259.88,-13.51,0.1,False,False,False,close,64.78,0.0,9.71,0.19,112.98,2824.5
2025-12-19,25911.5,25961.4,Neutral,Bullish,0,Straddle,-18.27,-456.68,-5.48,13.61,False,False,False,close,77.73,0.0,9.71,0.19,8889.96,222249.0
2025-12-19,25911.5,25961.4,Neutral,Bullish,0,Strangle,-16.79,-419.84,-4.14,6.87,False,False,False,close,51.82,0.0,9.71,0.19,687.43,17185.75
2025-12-19,25911.5,25961.4,Neutral,Bullish,0,Short Straddle,10.27,256.68,-21.61,0.0,False,False,False,close,129.56,0.0,9.71,0.19,-17871.13,-446778.25
2025-12-19,25911.5,25961.4,Neutral,Bullish,0,Short Strangle,8.79,219.84,-14.87,0.0,False,False,False,close,103.65,0.0,9.71,0.19,-10647.55,-266188.75
2025-12-22,26055.85,26162.75,Strong Bullish,Strong Bullish,0,Iron Condor,-16.99,-424.69,-28.77,0.0,False,False,False,close,65.14,0.0,9.52,0.41,-14807.36,-370184.0
2025-12-22,26055.85,26162.75,Strong Bullish,Strong Bullish,0,Iron Butterfly,-28.6,-715.01,-43.05,0.0,False,False,False,close,104.22,0.0,9.52,0.41,-18970.41,-474260.25
2025-12-22,26055.85,26162.75,Strong Bullish,Strong Bullish,0,Bull Call Spread,32.17,804.37,-6.38,32.03,False,False,False,close,65.14,0.0,9.52,0.41,-6798.09,-169952.25
2025-12-22,26055.85,26162.75,Strong Bullish,Strong Bullish,0,Bear Put Spread,-28.56,-714.05,-25.75,0.0,False,False,False,close,65.14,0.0,9.52,0.41,84.42,2110.5
2025-12-22,26055.85,26162.75,Strong Bullish,Strong Bullish,0,Straddle,17.02,425.41,-4.34,47.5,False,False,False,close,78.17,0.0,9.52,0.41,8906.98,222674.5
2025-12-22,26055.85,26162.75,Strong Bullish,Strong Bullish,0,Strangle,-3.58,-89.6,-3.89,12.46,False,False,False,close,52.11,0.0,9.52,0.41,683.85,17096.25
2025-12-22,26055.85,26162.75,Strong Bullish,Strong Bullish,0,Short Straddle,-25.02,-625.41,-55.5,0.0,False,False,False,close,130.28,0.0,9.52,0.41,-17896.15,-447403.75
2025-12-22,26055.85,26162.75,Strong Bullish,Strong Bullish,0,Short Strangle,-4.42,-110.4,-20.46,0.0,False,False,False,close,104.22,0.0,9.52,0.41,-10651.97,-266299.25
2025-12-23,26205.2,26165.95,Bullish,Strong Bullish,1,Iron Condor,-9.56,-238.91,-20.47,0.0,False,False,False,close,65.51,0.0,9.68,-0.15,-14816.92,-370423.0
2025-12-23,26205.2,26165.95,Bullish,Strong Bullish,1,Iron Butterfly,-9.12,-228.06,-27.84,0.0,False,False,False,close,104.82,0.0,9.68,-0.15,-18979.53,-474488.25
2025-12-23,26205.2,26165.95,Bullish,Strong Bullish,1,Bull Call Spread,-18.19,-454.82,-28.61,7.33,False,False,False,close,65.51,0.0,9.68,-0.15,-6816.28,-170407.0
2025-12-23,26205.2,26165.95,Bullish,Strong Bullish,1,Bear Put Spread,9.76,243.98,-12.19,27.99,False,False,False,close,65.51,0.0,9.68,-0.15,94.18,2354.5
2025-12-23,26205.2,26165.95,Bullish,Strong Bullish,1,Straddle,-2.25,-56.14,0.0,20.51,False,False,False,close,78.62,0.0,9.68,-0.15,8904.73,222618.25
2025-12-23,26205.2,26165.95,Bullish,Strong Bullish,1,Strangle,-3.37,-84.2,-3.77,0.66,False,False,False,close,52.41,0.0,9.68,-0.15,680.48,17012.0
2025-12-23,26205.2,26165.95,Bullish,Strong Bullish,1,Short Straddle,-5.75,-143.86,-28.51,0.0,False,False,False,close,131.03,0.0,9.68,-0.15,-17901.9,-447547.5
2025-12-23,26205.2,26165.95,Bullish,Strong Bullish,1,Short Strangle,-4.63,-115.8,-8.66,0.0,False,False,False,close,104.82,0.0,9.68,-0.15,-10656.6,-266415.0
2025-12-24,26170.65,26141.65,Neutral,Strong Bearish,0,Iron Condor,-4.49,-112.16,-10.42,0.0,False,False,False,close,65.43,0.0,9.38,-0.11,-14821.41,-370535.25
2025-12-24,26170.65,26141.65,Neutral,Strong Bearish,0,Iron Butterfly,-3.26,-81.53,-12.29,0.0,False,False,False,close,104.68,0.0,9.38,-0.11,-18982.79,-474569.75
2025-12-24,26170.65,26141.65,Neutral,Strong Bearish,0,Bull Call Spread,-9.06,-226.39,-10.22,4.32,False,False,False,close,65.43,0.0,9.38,-0.11,-6825.34,-170633.5
2025-12-24,26170.65,26141.65,Neutral,Strong Bearish,0,Bear Put Spread,-0.17,-4.24,-10.44,1.22,False,False,False,close,65.43,0.0,9.38,-0.11,94.01,2350.25
2025-12-24,26170.65,26141.65,Neutral,Strong Bearish,0,Straddle,-26.6,-664.99,-7.22,9.71,False,False,False,close,78.51,0.0,9.38,-0.11,8878.13,221953.25
2025-12-24,26170.65,26141.65,Neutral,Strong Bearish,0,Strangle,-21.86,-546.52,-5.26,5.42,False,False,False,close,52.34,0.0,9.38,-0.11,658.62,16465.5
2025-12-24,26170.65,26141.65,Neutral,Strong Bearish,0,Short Straddle,18.6,464.99,-17.71,0.0,False,False,False,close,130.85,0.0,9.38,-0.11,-17883.3,-447082.5
2025-12-24,26170.65,26141.65,Neutral,Strong Bearish,0,Short Strangle,13.86,346.52,-13.42,0.0,False,False,False,close,104.68,0.0,9.38,-0.11,-10642.74,-266068.5
2025-12-26,26121.25,26047.65,Mildly Bearish,Strong Bearish,0,Iron Condor,-3.17,-79.21,-8.95,0.0,False,False,False,close,65.3,0.0,9.19,-0.28,-14824.58,-370614.5
2025-12-26,26121.25,26047.65,Mildly Bearish,Strong Bearish,0,Iron Butterfly,-0.46,-11.47,-9.74,0.0,False,False,False,close,104.48,0.0,9.19,-0.28,-18983.25,-474581.25
2025-12-26,26121.25,26047.65,Mildly Bearish,Strong Bearish,0,Bull Call Spread,-18.29,-457.34,-22.0,0.0,False,False,False,close,65.3,0.0,9.19,-0.28,-6843.63,-171090.75
2025-12-26,26121.25,26047.65,Mildly Bearish,Strong Bearish,0,Bear Put Spread,7.58,189.6,-6.92,12.26,False,False,False,close,65.3,0.0,9.19,-0.28,101.59,2539.75
2025-12-26,26121.25,26047.65,Mildly Bearish,Strong Bearish,0,Straddle,-23.52,-588.01,-0.2,1.43,False,False,False,close,78.36,0.0,9.19,-0.28,8854.61,221365.25
2025-12-26,26121.25,26047.65,Mildly Bearish,Strong Bearish,0,Strangle,-15.98,-399.48,-1.94,3.42,False,False,False,close,52.24,0.0,9.19,-0.28,642.64,16066.0
2025-12-26,26121.25,26047.65,Mildly Bearish,Strong Bearish,0,Short Straddle,15.52,388.01,-9.43,0.0,False,False,False,close,130.61,0.0,9.19,-0.28,-17867.78,-446694.5
2025-12-26,26121.25,26047.65,Mildly Bearish,Strong Bearish,0,Short Strangle,7.98,199.48,-11.42,0.0,False,False,False,close,104.48,0.0,9.19,-0.28,-10634.76,-265869.0
2025-12-29,26063.35,25949.8,Bearish,Strong Bearish,0,Iron Condor,-14.19,-354.64,-26.67,0.0,False,False,False,close,65.16,0.0,9.15,-0.44,-14838.77,-370969.25
2025-12-29,26063.35,25949.8,Bearish,Strong Bearish,0,Iron Butterfly,-17.41,-435.33,-34.43,0.0,False,False,False,close,104.25,0.0,9.15,-0.44,-19000.66,-475016.5
2025-12-29,26063.35,25949.8,Bearish,Strong Bearish,0,Bull Call Spread,-39.32,-983.1,-37.08,9.79,False,False,False,close,65.16,0.0,9.15,-0.44,-6882.95,-172073.75
2025-12-29,26063.35,25949.8,Bearish,Strong Bearish,0,Bear Put Spread,34.55,863.79,-13.58,36.84,False,False,False,close,65.16,0.0,9.15,-0.44,136.14,3403.5
2025-12-29,26063.35,25949.8,Bearish,Strong Bearish,0,Straddle,7.54,188.47,0.0,41.01,False,False,False,close,78.19,0.0,9.15,-0.44,8862.15,221553.75
2025-12-29,26063.35,25949.8,Bearish,Strong Bearish,0,Strangle,-1.87,-46.86,-1.81,14.58,False,False,False,close,52.13,0.0,9.15,-0.44,640.77,16019.25
2025-12-29,26063.35,25949.8,Bearish,Strong Bearish,0,Short Straddle,-15.54,-388.47,-49.01,0.0,False,False,False,close,130.32,0.0,9.15,-0.44,-17883.32,-447083.0
2025-12-29,26063.35,25949.8,Bearish,Strong Bearish,0,Short Strangle,-6.13,-153.14,-22.58,0.0,False,False,False,close,104.25,0.0,9.15,-0.44,-10640.89,-266022.25
2025-12-30,25940.9,25970.55,Neutral,Neutral,1,Iron Condor,-8.17,-204.36,-17.87,0.0,False,False,False,close,64.85,0.0,9.72,0.11,-14846.94,-371173.5
2025-12-30,25940.9,25970.55,Neutral,Neutral,1,Iron Butterfly,-9.96,-249.02,-24.12,0.0,False,False,False,close,103.76,0.0,9.72,0.11,-19010.62,-475265.5
2025-12-30,25940.9,25970.55,Neutral,Neutral,1,Bull Call Spread,7.31,182.64,-21.65,9.88,False,False,False,close,64.85,0.0,9.72,0.11,-6875.64,-171891.0
2025-12-30,25940.9,25970.55,Neutral,Neutral,1,Bear Put Spread,-13.52,-337.98,-15.19,19.9,False,False,False,close,64.85,0.0,9.72,0.11,122.62,3065.5
2025-12-30,25940.9,25970.55,Neutral,Neutral,1,Straddle,-2.23,-55.76,-0.57,15.58,False,False,False,close,77.82,0.0,9.72,0.11,8859.92,221498.0
2025-12-30,25940.9,25970.55,Neutral,Neutral,1,Strangle,-4.19,-104.79,-4.08,0.0,False,False,False,close,51.88,0.0,9.72,0.11,636.58,15914.5
2025-12-30,25940.9,25970.55,Neutral,Neutral,1,Short Straddle,-5.77,-144.24,-23.58,0.0,False,False,False,close,129.7,0.0,9.72,0.11,-17889.09,-447227.25
2025-12-30,25940.9,25970.55,Neutral,Neutral,1,Short Strangle,-3.81,-95.21,-7.46,0.0,False,False,False,close,103.76,0.0,9.72,0.11,-10644.7,-266117.5
2025-12-31,25971.05,26141.85,Mildly Bullish,Strong Bullish,0,Iron Condor,-11.31,-282.7,-13.45,0.0,False,False,False,close,64.93,0.0,9.68,0.66,-14858.25,-371456.25
2025-12-31,25971.05,26141.85,Mildly Bullish,Strong Bullish,0,Iron Butterfly,-14.96,-374.02,-17.89,0.0,False,False,False,close,103.88,0.0,9.68,0.66,-19025.58,-475639.5
2025-12-31,25971.05,26141.85,Mildly Bullish,Strong Bullish,0,Bull Call Spread,9.41,235.37,-4.17,12.46,False,False,False,close,64.93,0.0,9.68,0.66,-6866.23,-171655.75
2025-12-31,25971.05,26141.85,Mildly Bullish,Strong Bullish,0,Bear Put Spread,-13.76,-344.05,-16.02,0.0,False,False,False,close,64.93,0.0,9.68,0.66,108.86,2721.5
2025-12-31,25971.05,26141.85,Mildly Bullish,Strong Bullish,0,Straddle,26.91,672.83,-4.29,64.17,False,False,False,close,77.91,0.0,9.68,0.66,8886.83,222170.75
2025-12-31,25971.05,26141.85,Mildly Bullish,Strong Bullish,0,Strangle,19.95,498.82,-4.22,54.29,False,False,False,close,51.94,0.0,9.68,0.66,656.53,16413.25
2025-12-31,25971.05,26141.85,Mildly Bullish,Strong Bullish,0,Short Straddle,-34.91,-872.83,-72.17,0.0,False,False,False,close,129.86,0.0,9.68,0.66,-17924.0,-448100.0
2025-12-31,25971.05,26141.85,Mildly Bullish,Strong Bullish,0,Short Strangle,-27.95,-698.82,-62.29,0.0,False,False,False,close,103.88,0.0,9.68,0.66,-10672.65,-266816.25
2026-01-01,26173.3,26140.25,Mildly Bullish,Strong Bullish,0,Iron Condor,-6.18,-154.43,-8.48,0.0,False,False,False,close,65.43,0.0,9.68,-0.13,-14864.43,-371610.75
2026-01-01,26173.3,26140.25,Mildly Bullish,Strong Bullish,0,Iron Butterfly,-5.65,-141.37,-8.9,0.0,False,False,False,close,104.69,0.0,9.68,-0.13,-19031.23,-475780.75
2026-01-01,26173.3,26140.25,Mildly Bullish,Strong Bullish,0,Bull Call Spread,-7.68,-191.94,-9.33,0.0,False,False,False,close,65.43,0.0,9.68,-0.13,-6873.91,-171847.75
2026-01-01,26173.3,26140.25,Mildly Bullish,Strong Bullish,0,Bear Put Spread,-0.84,-21.12,-5.67,0.42,False,False,False,close,65.43,0.0,9.68,-0.13,108.02,2700.5
2026-01-01,26173.3,26140.25,Mildly Bullish,Strong Bullish,0,Straddle,-26.12,-653.1,-9.53,0.0,False,False,False,close,78.52,0.0,9.68,-0.13,8860.71,221517.75
2026-01-01,26173.3,26140.25,Mildly Bullish,Strong Bullish,0,Strangle,-23.78,-594.47,-7.7,0.0,False,False,False,close,52.35,0.0,9.68,-0.13,632.75,15818.75
2026-01-01,26173.3,26140.25,Mildly Bullish,Strong Bullish,0,Short Straddle,18.12,453.1,-7.99,1.53,False,False,False,close,130.87,0.0,9.68,-0.13,-17905.88,-447647.0
2026-01-01,26173.3,26140.25,Mildly Bullish,Strong Bullish,0,Short Strangle,15.78,394.47,-7.09,0.0,False,False,False,close,104.69,0.0,9.68,-0.13,-10656.87,-266421.75
2026-01-02,26155.1,26335.7,Neutral,Strong Bearish,0,Iron Condor,-13.01,-325.34,-13.36,0.0,False,False,False,close,65.39,0.0,9.19,0.69,-14877.44,-371936.0
2026-01-02,26155.1,26335.7,Neutral,Strong Bearish,0,Iron Butterfly,-17.04,-426.11,-17.55,0.0,False,False,False,close,104.62,0.0,9.19,0.69,-19048.27,-476206.75
2026-01-02,26155.1,26335.7,Neutral,Strong Bearish,0,Bull Call Spread,11.99,299.87,-7.61,12.55,False,False,False,close,65.39,0.0,9.19,0.69,-6861.92,-171548.0
2026-01-02,26155.1,26335.7,Neutral,Strong Bearish,0,Bear Put Spread,-15.96,-399.11,-16.36,0.0,False,False,False,close,65.39,0.0,9.19,0.69,92.06,2301.5
2026-01-02,26155.1,26335.7,Neutral,Strong Bearish,0,Straddle,43.47,1086.7,-6.89,48.14,False,False,False,close,78.47,0.0,9.19,0.69,8904.18,222604.5
2026-01-02,26155.1,26335.7,Neutral,Strong Bearish,0,Strangle,34.42,860.6,-5.7,38.59,False,False,False,close,52.31,0.0,9.19,0.69,667.17,16679.25
2026-01-02,26155.1,26335.7,Neutral,Strong Bearish,0,Short Straddle,-51.47,-1286.7,-56.14,0.0,False,False,False,close,130.78,0.0,9.19,0.69,-17957.35,-448933.75
2026-01-02,26155.1,26335.7,Neutral,Strong Bearish,0,Short Strangle,-42.42,-1060.6,-46.59,0.0,False,False,False,close,104.62,0.0,9.19,0.69,-10699.29,-267482.25
2026-01-05,26333.7,26244.65,Strong Bullish,Strong Bullish,0,Iron Condor,-7.79,-194.81,-8.78,0.0,False,False,False,close,65.83,0.0,9.45,-0.34,-14885.23,-372130.75
2026-01-05,26333.7,26244.65,Strong Bullish,Strong Bullish,0,Iron Butterfly,-6.78,-169.39,-9.54,0.0,False,False,False,close,105.33,0.0,9.45,-0.34,-19055.05,-476376.25
2026-01-05,26333.7,26244.65,Strong Bullish,Strong Bullish,0,Bull Call Spread,-14.09,-352.34,-17.81,0.39,False,False,False,close,65.83,0.0,9.45,-0.34,-6876.01,-171900.25
2026-01-05,26333.7,26244.65,Strong Bullish,Strong Bullish,0,Bear Put Spread,5.08,126.93,-7.63,8.63,False,False,False,close,65.83,0.0,9.45,-0.34,97.14,2428.5
2026-01-05,26333.7,26244.65,Strong Bullish,Strong Bullish,0,Straddle,4.21,105.25,-0.29,6.14,False,False,False,close,79.0,0.0,9.45,-0.34,8908.39,222709.75
2026-01-05,26333.7,26244.65,Strong Bullish,Strong Bullish,0,Strangle,5.43,135.86,-1.82,7.68,False,False,False,close,52.67,0.0,9.45,-0.34,672.6,16815.0
2026-01-05,26333.7,26244.65,Strong Bullish,Strong Bullish,0,Short Straddle,-12.21,-305.25,-14.14,0.0,False,False,False,close,131.67,0.0,9.45,-0.34,-17969.56,-449239.0
2026-01-05,26333.7,26244.65,Strong Bullish,Strong Bullish,0,Short Strangle,-13.43,-335.86,-15.68,0.0,False,False,False,close,105.33,0.0,9.45,-0.34,-10712.72,-267818.0
2026-01-07,26143.1,26142.9,Neutral,Bullish,0,Iron Condor,-5.74,-143.39,-9.02,0.0,False,False,False,close,65.36,0.0,10.02,-0.0,-14890.97,-372274.25
2026-01-07,26143.1,26142.9,Neutral,Bullish,0,Iron Butterfly,-5.33,-133.37,-9.98,0.0,False,False,False,close,104.57,0.0,10.02,-0.0,-19060.38,-476509.5
2026-01-07,26143.1,26142.9,Neutral,Bullish,0,Bull Call Spread,-5.13,-128.31,-13.22,1.36,False,False,False,close,65.36,0.0,10.02,-0.0,-6881.14,-172028.5
2026-01-07,26143.1,26142.9,Neutral,Bullish,0,Bear Put Spread,-3.27,-81.71,-8.4,4.21,False,False,False,close,65.36,0.0,10.02,-0.0,93.87,2346.75
2026-01-07,26143.1,26142.9,Neutral,Bullish,0,Straddle,-21.99,-549.65,-1.43,0.71,False,False,False,close,78.43,0.0,10.02,-0.0,8886.4,222160.0
2026-01-07,26143.1,26142.9,Neutral,Bullish,0,Strangle,-19.32,-483.03,-1.27,0.14,False,False,False,close,52.29,0.0,10.02,-0.0,653.28,16332.0
2026-01-07,26143.1,26142.9,Neutral,Bullish,0,Short Straddle,13.99,349.65,-8.71,0.0,False,False,False,close,130.72,0.0,10.02,-0.0,-17955.57,-448889.25
2026-01-07,26143.1,26142.9,Neutral,Bullish,0,Short Strangle,11.32,283.03,-8.14,0.0,False,False,False,close,104.57,0.0,10.02,-0.0,-10701.4,-267535.0
2026-01-08,26106.5,25868.9,Neutral,Strong Bearish,0,Iron Condor,-12.32,-308.0,-12.9,0.0,False,False,False,close,65.27,0.0,9.95,-0.91,-14903.29,-372582.25
2026-01-08,26106.5,25868.9,Neutral,Strong Bearish,0,Iron Butterfly,-12.46,-311.54,-13.2,0.0,False,False,False,close,104.43,0.0,9.95,-0.91,-19072.84,-476821.0
2026-01-08,26106.5,25868.9,Neutral,Strong Bearish,0,Bull Call Spread,-34.53,-863.32,-34.9,0.0,False,False,False,close,65.27,0.0,9.95,-0.91,-6915.67,-172891.75
2026-01-08,26106.5,25868.9,Neutral,Strong Bearish,0,Bear Put Spread,26.67,666.86,-6.92,27.21,False,False,False,close,65.27,0.0,9.95,-0.91,120.54,3013.5
2026-01-08,26106.5,25868.9,Neutral,Strong Bearish,0,Straddle,47.99,1199.68,-0.87,53.97,False,False,False,close,78.32,0.0,9.95,-0.91,8934.39,223359.75
2026-01-08,26106.5,25868.9,Neutral,Strong Bearish,0,Strangle,43.53,1088.14,-2.26,48.77,False,False,False,close,52.21,0.0,9.95,-0.91,696.81,17420.25
2026-01-08,26106.5,25868.9,Neutral,Strong Bearish,0,Short Straddle,-55.99,-1399.68,-61.97,0.0,False,False,False,close,130.53,0.0,9.95,-0.91,-18011.56,-450289.0
2026-01-08,26106.5,25868.9,Neutral,Strong Bearish,0,Short Strangle,-51.53,-1288.14,-56.77,0.0,False,False,False,close,104.43,0.0,9.95,-0.91,-10752.93,-268823.25
2026-01-09,25840.4,25703.7,Strong Bearish,Strong Bearish,0,Iron Condor,-8.11,-202.65,-13.88,0.0,False,False,False,close,64.6,0.0,10.6,-0.53,-14911.4,-372785.0
